$GNRMC,075911.000,A,3038.07956,N,10401.94997,E,33.18,141.76,130121,,,A,V*36
$GNRMC,075912.000,A,3038.07225,N,10401.95678,E,34.10,141.05,130121,,,A,V*3E
$GNRMC,075913.000,A,3038.06474,N,10401.96375,E,35.07,141.27,130121,,,A,V*30
$GNRMC,075914.000,A,3038.05701,N,10401.97076,E,35.69,142.30,130121,,,A,V*39
$GNRMC,075915.000,A,3038.04905,N,10401.97783,E,36.44,142.35,130121,,,A,V*37
$GNRMC,075916.000,A,3038.04097,N,10401.98517,E,37.38,141.48,130121,,,A,V*35
$GNRMC,075918.000,A,3038.02446,N,10402.00028,E,38.57,141.72,130121,,,A,V*31
$GNRMC,075919.000,A,3038.01600,N,10402.00808,E,39.24,141.30,130121,,,A,V*3A
$GNRMC,075920.000,A,3038.00760,N,10402.01609,E,39.12,139.69,130121,,,A,V*3E
$GNRMC,075921.000,A,3037.99949,N,10402.02425,E,38.39,138.35,130121,,,A,V*3A
$GNRMC,075922.000,A,3037.99175,N,10402.03238,E,37.06,137.41,130121,,,A,V*3A
$GNRMC,075923.000,A,3037.98436,N,10402.04048,E,36.18,136.14,130121,,,A,V*35
$GNRMC,075924.000,A,3037.97724,N,10402.04846,E,35.13,135.94,130121,,,A,V*38
$GNRMC,075926.000,A,3037.96362,N,10402.06319,E,32.52,138.47,130121,,,A,V*3F
$GNRMC,075927.000,A,3037.95689,N,10402.07011,E,32.15,138.63,130121,,,A,V*32
$GNRMC,075928.000,A,3037.95014,N,10402.07724,E,33.44,136.93,130121,,,A,V*3A
$GNRMC,075929.000,A,3037.94338,N,10402.08490,E,34.58,134.60,130121,,,A,V*30
$GNRMC,075930.000,A,3037.93662,N,10402.09299,E,35.44,133.57,130121,,,A,V*34
$GNRMC,075931.000,A,3037.92976,N,10402.10138,E,36.40,133.49,130121,,,A,V*36
$GNRMC,075932.000,A,3037.92278,N,10402.11002,E,37.27,132.96,130121,,,A,V*3A
$GNRMC,075933.000,A,3037.91583,N,10402.11896,E,37.81,131.23,130121,,,A,V*3F
$GNRMC,075934.000,A,3037.90903,N,10402.12822,E,37.58,129.83,130121,,,A,V*36
$GNRMC,075936.000,A,3037.89646,N,10402.14685,E,35.84,125.77,130121,,,A,V*33
